"","species","lat","long","ref","gbifID","key"
"51596","Drosophila transversa","52.373408","-2.340071",NA,"3303879089","12934e15-749a-4df4-ab89-211c10573525"
"51597","Drosophila quinaria","60.92976","-150.473","http://arctos.database.museum/guid/KNWR:Ento:1156","2465071928","cb0eb5bf-4759-4aa1-92b5-4143b0a64e15"
"51598","Drosophila obscura","60.90979","-149.932","http://arctos.database.museum/guid/KNWR:Ento:3149","2465073713","cb0eb5bf-4759-4aa1-92b5-4143b0a64e15"
"51599","Drosophila obscura","60.90979","-149.932","http://arctos.database.museum/guid/KNWR:Ento:3179","2465073613","cb0eb5bf-4759-4aa1-92b5-4143b0a64e15"
"51600","Drosophila quinaria","66.33855","-152.07628","http://arctos.database.museum/guid/UAM:Ento:19916","1145990582","8044ee43-c5fe-44da-ad96-cc1a9cfb91ba"
"51601","Drosophila phalerata","60.602276","21.669156",NA,"3448198154","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51602","Drosophila histrio","60.784664","24.150846",NA,"3448008973","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51603","Drosophila subobscura","52.22","6.28",NA,"4092829644","ea752618-a6b7-43da-a5f2-a49bf9cca447"
"51604","Drosophila obscura","66.769533","20.111383",NA,"2612652876","47de2276-f18a-4c46-b573-addeb32713f1"
"51605","Drosophila subobscura","55.761767","14.1178",NA,"2612653136","47de2276-f18a-4c46-b573-addeb32713f1"
"51606","Drosophila testacea","63.088717","18.498383",NA,"2612653284","47de2276-f18a-4c46-b573-addeb32713f1"
"51607","Drosophila testacea","67.229633","23.186667",NA,"2612653280","47de2276-f18a-4c46-b573-addeb32713f1"
"51608","Drosophila transversa","66.769533","20.111383",NA,"2612652632","47de2276-f18a-4c46-b573-addeb32713f1"
"51609","Drosophila transversa","66.76953","20.11138",NA,"4997739476","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51610","Drosophila testacea","67.22963","23.18667",NA,"4997798450","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51611","Drosophila testacea","63.08872","18.49838",NA,"4997767300","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51612","Drosophila subobscura","55.76177","14.1178",NA,"4997814509","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51613","Drosophila obscura","66.76953","20.11138",NA,"4997799661","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51614",NA,"41.511","-81.613",NA,"1316555621","6c032b27-e4fe-4bc9-8f11-6b5f864910ce"
"51615","Drosophila phalerata","53.216206","7.146285",NA,"911902481","afac4a15-ae13-42b0-911a-d9ec445e2849"
"51616","Drosophila picta","53.127455","7.067971",NA,"911902451","afac4a15-ae13-42b0-911a-d9ec445e2849"
"51617","Drosophila picta","53.171295","7.14446",NA,"911902497","afac4a15-ae13-42b0-911a-d9ec445e2849"
"51618","Drosophila hydei","69.12","59.13",NA,"4973732387","c7774a0b-bd0d-4761-adb3-1b603bb3704a"
"51619","Drosophila hydei","69.12","59.13",NA,"4973732384","c7774a0b-bd0d-4761-adb3-1b603bb3704a"
"51620","Drosophila hydei","69.12","59.13",NA,"4973732383","c7774a0b-bd0d-4761-adb3-1b603bb3704a"
"51621","Drosophila hydei","69.12","59.13",NA,"4973732380","c7774a0b-bd0d-4761-adb3-1b603bb3704a"
"51622","Drosophila melanogaster","69.12","59.13",NA,"4973732379","c7774a0b-bd0d-4761-adb3-1b603bb3704a"
"51623","Drosophila subobscura","53.449848","-1.323881",NA,"3737313457","a99ca3c9-7448-4bf6-aba5-0ef61b01232c"
"51624","Drosophila subobscura","53.359025","-1.175062",NA,"3737471540","a99ca3c9-7448-4bf6-aba5-0ef61b01232c"
"51625","Drosophila busckii","56.064276","-3.687984",NA,"2937022971","c358edb6-9b46-45eb-a173-b854910500a9"
"51626","Drosophila busckii","56.21638","-2.888403",NA,"2937036075","c358edb6-9b46-45eb-a173-b854910500a9"
"51627","Drosophila mercatorum","42.87","74.57","https://boldsystems.org/index.php/Public_RecordView?processid=GBDPD081-14","2249605342","040c5662-da76-4782-a48e-cdea1892d14c"
"51628","Drosophila mercatorum","42.87","74.57","https://boldsystems.org/index.php/Public_RecordView?processid=GBDPD082-14","2249606550","040c5662-da76-4782-a48e-cdea1892d14c"
"51629","Drosophila phalerata","56.027217","13.223433",NA,"2612652664","47de2276-f18a-4c46-b573-addeb32713f1"
"51630","Drosophila transversa","59.56945","19.053",NA,"2612652530","47de2276-f18a-4c46-b573-addeb32713f1"
"51631","Drosophila transversa","62.140333","16.2861",NA,"2612652559","47de2276-f18a-4c46-b573-addeb32713f1"
"51632","Drosophila transversa","63.78965","20.848683",NA,"2612652657","47de2276-f18a-4c46-b573-addeb32713f1"
"51633","Drosophila transversa","65.966783","16.0605",NA,"2612652642","47de2276-f18a-4c46-b573-addeb32713f1"
"51634","Drosophila transversa","65.96678","16.0605",NA,"4997784081","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51635","Drosophila transversa","63.78965","20.84868",NA,"4997759506","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51636","Drosophila transversa","62.14033","16.2861",NA,"4997745280","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51637","Drosophila transversa","59.56945","19.053",NA,"4997805913","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51638","Drosophila phalerata","56.02722","13.22343",NA,"4997801840","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51639","Drosophila phalerata","53","52.0405",NA,"4973733018","c7774a0b-bd0d-4761-adb3-1b603bb3704a"
"51640","Drosophila transversa","53.0002","52.0402",NA,"4973733011","c7774a0b-bd0d-4761-adb3-1b603bb3704a"
"51641","Drosophila hydei","50.908193","-0.273257",NA,"2906061843","8c3e7db0-5c1a-49df-af56-9cb84d8511ff"
"51642","Drosophila testacea","60.458446","22.178108",NA,"4432333287","c75091f9-d0cf-485f-85d9-5a18082d7931"
"51643","Drosophila transversa","62.773859","22.304429",NA,"2000911100","3b301884-51b9-443f-b63c-47feeccfb89f"
"51644","Drosophila testacea","60.432042","22.157925",NA,"2001171306","3b301884-51b9-443f-b63c-47feeccfb89f"
"51645","Drosophila obscura","58.955217","17.60755",NA,"2612652845","47de2276-f18a-4c46-b573-addeb32713f1"
"51646","Drosophila obscura","57.287233","13.919133",NA,"2612652831","47de2276-f18a-4c46-b573-addeb32713f1"
"51647","Drosophila phalerata","58.955217","17.60755",NA,"2612652672","47de2276-f18a-4c46-b573-addeb32713f1"
"51648","Drosophila phalerata","58.140933","11.8562",NA,"2612652677","47de2276-f18a-4c46-b573-addeb32713f1"
"51649","Drosophila testacea","58.955217","17.60755",NA,"2612653242","47de2276-f18a-4c46-b573-addeb32713f1"
"51650","Drosophila transversa","57.5052","11.925733",NA,"2612652599","47de2276-f18a-4c46-b573-addeb32713f1"
"51651","Drosophila transversa","57.287233","13.919133",NA,"2612652563","47de2276-f18a-4c46-b573-addeb32713f1"
"51652","Drosophila transversa","64.190217","19.6057",NA,"2612652691","47de2276-f18a-4c46-b573-addeb32713f1"
"51653","Drosophila transversa","64.1448","19.588917",NA,"2612652694","47de2276-f18a-4c46-b573-addeb32713f1"
"51654","Drosophila transversa","64.1448","19.58892",NA,"4997751337","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51655","Drosophila transversa","64.19022","19.6057",NA,"4997754663","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51656","Drosophila transversa","57.28723","13.91913",NA,"4997837531","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51657","Drosophila transversa","57.5052","11.92573",NA,"4997800253","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51658","Drosophila phalerata","58.14093","11.8562",NA,"4997741820","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51659","Drosophila obscura","57.28723","13.91913",NA,"4997778187","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51660","Drosophila subobscura","52.226689","0.658204",NA,"2924277040","594e1181-c38a-4f44-b78c-ceab50351cca"
"51661","Drosophila phalerata","52.373408","-2.340071",NA,"3303868070","12934e15-749a-4df4-ab89-211c10573525"
"51662","Drosophila phalerata","52.375461","-2.344935",NA,"3303867910","12934e15-749a-4df4-ab89-211c10573525"
"51663","Drosophila repleta","41.437526","-5.675618",NA,"4933411845","8a863029-f435-446a-821e-275f4f641165"
"51664","Drosophila phalerata","52.449207","-2.244206",NA,"2926516573","594e1181-c38a-4f44-b78c-ceab50351cca"
"51665","Drosophila tristis","52.226689","0.658204",NA,"2926536674","594e1181-c38a-4f44-b78c-ceab50351cca"
"51666","Drosophila phalerata","52.375461","-2.344935",NA,"3303868153","12934e15-749a-4df4-ab89-211c10573525"
"51667","Drosophila ambigua","52.449207","-2.244206",NA,"2924894838","594e1181-c38a-4f44-b78c-ceab50351cca"
"51668","Drosophila tristis","52.226689","0.658204",NA,"2926709333","594e1181-c38a-4f44-b78c-ceab50351cca"
"51669","Drosophila phalerata","52.386654","-1.950954",NA,"2925092514","594e1181-c38a-4f44-b78c-ceab50351cca"
"51670","Drosophila obscura","52.226689","0.658204",NA,"2925365308","594e1181-c38a-4f44-b78c-ceab50351cca"
"51671","Drosophila phalerata","52.386654","-1.950954",NA,"3303879385","12934e15-749a-4df4-ab89-211c10573525"
"51672","Drosophila subobscura","52.226689","0.658204",NA,"2925577574","594e1181-c38a-4f44-b78c-ceab50351cca"
"51673","Drosophila phalerata","52.373408","-2.340071",NA,"3303877262","12934e15-749a-4df4-ab89-211c10573525"
"51674","Drosophila histrio","60.784664","24.150846",NA,"3448017482","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51675","Drosophila histrio","60.597163","23.802112",NA,"3448013680","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51676","Drosophila kuntzei","59.971517","18.354983",NA,"2612652393","47de2276-f18a-4c46-b573-addeb32713f1"
"51677","Drosophila subobscura","57.536783","18.337883",NA,"2612652789","47de2276-f18a-4c46-b573-addeb32713f1"
"51678","Drosophila transversa","59.971517","18.354983",NA,"2612652509","47de2276-f18a-4c46-b573-addeb32713f1"
"51679","Drosophila transversa","57.536783","18.337883",NA,"2612652592","47de2276-f18a-4c46-b573-addeb32713f1"
"51680","Drosophila transversa","55.761767","14.1178",NA,"2612652580","47de2276-f18a-4c46-b573-addeb32713f1"
"51681","Drosophila transversa","55.76177","14.1178",NA,"4997812488","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51682","Drosophila transversa","57.53678","18.33788",NA,"4997760874","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51683","Drosophila transversa","59.97152","18.35498",NA,"4997751938","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51684","Drosophila subobscura","57.53678","18.33788",NA,"4997781767","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51685","Drosophila kuntzei","59.97152","18.35498",NA,"4997784362","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51686","Drosophila phalerata","52.375461","-2.344935",NA,"3303878774","12934e15-749a-4df4-ab89-211c10573525"
"51687","Drosophila phalerata","52.375461","-2.344935",NA,"3303867397","12934e15-749a-4df4-ab89-211c10573525"
"51688","Drosophila immigrans","52.215506","0.635575",NA,"2926445917","594e1181-c38a-4f44-b78c-ceab50351cca"
"51689","Drosophila phalerata","52.375461","-2.344935",NA,"3303878514","12934e15-749a-4df4-ab89-211c10573525"
"51690","Drosophila phalerata","52.375461","-2.344935",NA,"3303877216","12934e15-749a-4df4-ab89-211c10573525"
"51691","Drosophila phalerata","52.215506","0.635575",NA,"2927122308","594e1181-c38a-4f44-b78c-ceab50351cca"
"51692","Drosophila subobscura","55.761767","14.1178",NA,"2612653145","47de2276-f18a-4c46-b573-addeb32713f1"
"51693","Drosophila subobscura","55.76177","14.1178",NA,"4997757526","38b4c89f-584c-41bb-bd8f-cd1def33e92f"
"51694","Drosophila balioptera","20.829","-156.272","https://boldsystems.org/index.php/Public_RecordView?processid=HDROS099-11","3441425058","040c5662-da76-4782-a48e-cdea1892d14c"
"51695","Drosophila obscura","50.937252","-4.143328",NA,"3306140750","6ec0db76-23c5-44b5-80f8-ad7e2aa17773"
"51696","Drosophila hydei","52.375461","-2.344935",NA,"3303876712","12934e15-749a-4df4-ab89-211c10573525"
"51697","Drosophila phalerata","52.373408","-2.340071",NA,"3303867973","12934e15-749a-4df4-ab89-211c10573525"
"51698","Drosophila phalerata","52.375461","-2.344935",NA,"3303876647","12934e15-749a-4df4-ab89-211c10573525"
"51699","Drosophila subobscura","52.245705","1.616846",NA,"3810195088","e707e6da-e143-445d-b41d-529c4a777e8b"
"51700","Drosophila subobscura","52.373408","-2.340071",NA,"3303878491","12934e15-749a-4df4-ab89-211c10573525"
"51701","Drosophila subobscura","52.245705","1.616846",NA,"3811961600","e707e6da-e143-445d-b41d-529c4a777e8b"
"51702","Drosophila phalerata","52.373408","-2.340071",NA,"3303879158","12934e15-749a-4df4-ab89-211c10573525"
"51703","Drosophila mercatorum","42.87","74.57","https://www.ebi.ac.uk/ena/browser/view/HG798336","3349919234","d8cd16ba-bb74-4420-821e-083f2bac17c2"
"51704","Drosophila mercatorum","42.87","74.57","https://www.ebi.ac.uk/ena/browser/view/HG798337","3349945392","d8cd16ba-bb74-4420-821e-083f2bac17c2"
"51705","Drosophila mercatorum","42.87","74.57","https://www.ebi.ac.uk/ena/browser/view/HG798347","3349827241","d8cd16ba-bb74-4420-821e-083f2bac17c2"
"51706","Drosophila limbata","60.615438","21.925932",NA,"3448911781","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51707","Drosophila phalerata","60.615438","21.925932",NA,"3448172593","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51708","Drosophila testacea","60.615438","21.925932",NA,"3448164105","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51709","Drosophila transversa","60.615438","21.925932",NA,"3448157856","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51710","Drosophila obscura","60.615438","21.925932",NA,"3448177538","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51711","Drosophila phalerata","60.602276","21.669156",NA,"3449157659","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51712","Drosophila obscura","60.602276","21.669156",NA,"3448442323","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51713","Drosophila funebris","60.615438","21.925932",NA,"3448169032","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51714","Drosophila limbata","60.615438","21.925932",NA,"3448175397","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51715","Drosophila phalerata","60.615438","21.925932",NA,"3448178183","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51716","Drosophila testacea","60.615438","21.925932",NA,"3448887559","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51717","Drosophila transversa","60.615438","21.925932",NA,"3448884722","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51718","Drosophila phalerata","60.602421","21.672791",NA,"3448208269","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51719","Drosophila transversa","60.602421","21.672791",NA,"3448211704","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51720","Drosophila limbata","60.602276","21.669156",NA,"3448915171","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51721","Drosophila phalerata","60.602276","21.669156",NA,"3448947951","df12ca07-f133-4550-ab3b-fde13f0e76ba"
"51722","Drosophila transversa","60.615437","21.925931",NA,"2000911006","3b301884-51b9-443f-b63c-47feeccfb89f"
"51723","Drosophila histrio","60.269429","25.64163",NA,"2001171266","3b301884-51b9-443f-b63c-47feeccfb89f"
"51724","Drosophila testacea","60.269429","25.64163",NA,"2001171366","3b301884-51b9-443f-b63c-47feeccfb89f"
"51725","Drosophila obscura","60.269429","25.64163",NA,"2001058502","3b301884-51b9-443f-b63c-47feeccfb89f"
"51726","Drosophila obscura","60.971243","24.503537",NA,"2001058479","3b301884-51b9-443f-b63c-47feeccfb89f"
"51727","Drosophila histrio","60.784637","24.150718",NA,"2001171340","3b301884-51b9-443f-b63c-47feeccfb89f"
"51728","Drosophila bifasciata","62.316683","13.568555",NA,"2612652323","47de2276-f18a-4c46-b573-addeb32713f1"
"51729","Drosophila busckii","59.176533","17.99385",NA,"2612652325","47de2276-f18a-4c46-b573-addeb32713f1"
"51730","Drosophila busckii","59.176533","17.99385",NA,"2612652327","47de2276-f18a-4c46-b573-addeb32713f1"
"51731","Drosophila busckii","58.920733","17.521233",NA,"2612652335","47de2276-f18a-4c46-b573-addeb32713f1"
"51732","Drosophila busckii","57.536783","18.337883",NA,"2612652331","47de2276-f18a-4c46-b573-addeb32713f1"
"51733","Drosophila histrio","67.051717","20.3859",NA,"2612652363","47de2276-f18a-4c46-b573-addeb32713f1"
"51734","Drosophila histrio","67.051717","20.3859",NA,"2612652360","47de2276-f18a-4c46-b573-addeb32713f1"
"51735","Drosophila limbata","56.609133","14.19305",NA,"2612652396","47de2276-f18a-4c46-b573-addeb32713f1"
"51736","Drosophila littoralis","63.088717","18.498383",NA,"2612652386","47de2276-f18a-4c46-b573-addeb32713f1"
"51737","Drosophila melanogaster","56.609133","14.19305",NA,"2612652454","47de2276-f18a-4c46-b573-addeb32713f1"
"51738","Drosophila melanogaster","63.088717","18.498383",NA,"2612652451","47de2276-f18a-4c46-b573-addeb32713f1"
"51739","Drosophila obscura","59.176533","17.99385",NA,"2612652821","47de2276-f18a-4c46-b573-addeb32713f1"
"51740","Drosophila obscura","60.46065","17.317817",NA,"2612652817","47de2276-f18a-4c46-b573-addeb32713f1"
"51741","Drosophila obscura","58.920733","17.521233",NA,"2612652809","47de2276-f18a-4c46-b573-addeb32713f1"
"51742","Drosophila obscura","58.048917","14.573033",NA,"2612652805","47de2276-f18a-4c46-b573-addeb32713f1"
"51743","Drosophila obscura","58.048917","14.573033",NA,"2612652812","47de2276-f18a-4c46-b573-addeb32713f1"
"51744","Drosophila obscura","58.140933","11.8562",NA,"2612652843","47de2276-f18a-4c46-b573-addeb32713f1"
"51745","Drosophila obscura","57.5052","11.925733",NA,"2612652828","47de2276-f18a-4c46-b573-addeb32713f1"
"51746","Drosophila obscura","57.5052","11.925733",NA,"2612652829","47de2276-f18a-4c46-b573-addeb32713f1"
"51747","Drosophila obscura","56.694883","13.1505",NA,"2612652826","47de2276-f18a-4c46-b573-addeb32713f1"
"51748","Drosophila obscura","65.966783","16.0605",NA,"2612652866","47de2276-f18a-4c46-b573-addeb32713f1"
"51749","Drosophila obscura","67.051717","20.3859",NA,"2612652877","47de2276-f18a-4c46-b573-addeb32713f1"
"51750","Drosophila obscura","67.051717","20.3859",NA,"2612652872","47de2276-f18a-4c46-b573-addeb32713f1"
"51751","Drosophila phalerata","59.176533","17.99385",NA,"2612652898","47de2276-f18a-4c46-b573-addeb32713f1"
"51752","Drosophila phalerata","59.176533","17.99385",NA,"2612652887","47de2276-f18a-4c46-b573-addeb32713f1"
"51753","Drosophila phalerata","59.176533","17.99385",NA,"2612652890","47de2276-f18a-4c46-b573-addeb32713f1"
"51754","Drosophila phalerata","58.920733","17.521233",NA,"2612652617","47de2276-f18a-4c46-b573-addeb32713f1"
"51755","Drosophila phalerata","58.048917","14.573033",NA,"2612652628","47de2276-f18a-4c46-b573-addeb32713f1"
"51756","Drosophila phalerata","58.048917","14.573033",NA,"2612652631","47de2276-f18a-4c46-b573-addeb32713f1"
"51757","Drosophila phalerata","56.609133","14.19305",NA,"2612652688","47de2276-f18a-4c46-b573-addeb32713f1"
"51758","Drosophila phalerata","59.56945","19.053",NA,"2612652711","47de2276-f18a-4c46-b573-addeb32713f1"
"51759","Drosophila phalerata","59.56945","19.053",NA,"2612652682","47de2276-f18a-4c46-b573-addeb32713f1"
"51760","Drosophila phalerata","57.536783","18.337883",NA,"2612652667","47de2276-f18a-4c46-b573-addeb32713f1"
"51761","Drosophila phalerata","56.933393","18.268783",NA,"2612652670","47de2276-f18a-4c46-b573-addeb32713f1"
"51762","Drosophila phalerata","58.955217","17.60755",NA,"2612652674","47de2276-f18a-4c46-b573-addeb32713f1"
"51763","Drosophila phalerata","55.761767","14.1178",NA,"2612652745","47de2276-f18a-4c46-b573-addeb32713f1"
"51764","Drosophila phalerata","57.287233","13.919133",NA,"2612652753","47de2276-f18a-4c46-b573-addeb32713f1"
"51765","Drosophila phalerata","63.088717","18.498383",NA,"2612652737","47de2276-f18a-4c46-b573-addeb32713f1"
"51766","Drosophila phalerata","63.088717","18.498383",NA,"2612652739","47de2276-f18a-4c46-b573-addeb32713f1"
"51767","Drosophila phalerata","65.966783","16.0605",NA,"2612652718","47de2276-f18a-4c46-b573-addeb32713f1"
"51768","Drosophila subobscura","59.176533","17.99385",NA,"2612652762","47de2276-f18a-4c46-b573-addeb32713f1"
"51769","Drosophila subobscura","59.176533","17.99385",NA,"2612652797","47de2276-f18a-4c46-b573-addeb32713f1"
"51770","Drosophila subobscura","59.176533","17.99385",NA,"2612652798","47de2276-f18a-4c46-b573-addeb32713f1"
"51771","Drosophila subobscura","59.672133","17.50085",NA,"2612652799","47de2276-f18a-4c46-b573-addeb32713f1"
