"","Species","lat","long"
"527","Drosophila_affinis","36.00000"," -78.94000"
"528","Drosophila_affinis","36.00000"," -78.94000"
"529","Drosophila_affinis","36.00000"," -78.94000"
"530","Drosophila_affinis","36.00000"," -78.94000"
"531","Drosophila_affinis","36.00000"," -78.94000"
"532","Drosophila_affinis","36.00000"," -78.94000"
"533","Drosophila_affinis","36.00000"," -78.94000"
"534","Drosophila_affinis",NA,NA
"535","Drosophila_affinis","36.00000"," -78.94000"
"536","Drosophila_affinis","36.00000"," -78.94000"
"537","Drosophila_affinis","36.00000"," -78.94000"
"538","Drosophila_affinis","36.00000"," -78.94000"
"539","Drosophila_affinis","36.00000"," -78.94000"
"540","Drosophila_affinis","36.00000"," -78.94000"
"541","Drosophila_affinis","36.00000"," -78.94000"
"542","Drosophila_affinis","36.00000"," -78.94000"
"543","Drosophila_affinis","36.00000"," -78.94000"
"544","Drosophila_affinis","36.00000"," -78.94000"
"545","Drosophila_affinis","36.00000"," -78.94000"
"546","Drosophila_affinis","36.00000"," -78.94000"
"547","Drosophila_affinis","36.00000"," -78.94000"
"548","Drosophila_affinis","36.00000"," -78.94000"
"549","Drosophila_affinis","36.00000"," -78.94000"
"550","Drosophila_affinis","36.00000"," -78.94000"
"551","Drosophila_affinis","36.02339"," -78.97589"
"552","Drosophila_affinis","36.02339"," -78.97589"
"553","Drosophila_affinis","36.02339"," -78.97589"
"554","Drosophila_affinis","60.78800","-135.18700"
"555","Drosophila_affinis","36.02339"," -78.97589"
"556","Drosophila_affinis","36.02339"," -78.97589"
"557","Drosophila_affinis","36.02339"," -78.97589"
"558","Drosophila_affinis","36.02339"," -78.97589"
"559","Drosophila_affinis",NA,NA
"560","Drosophila_affinis","36.02339"," -78.97589"
"561","Drosophila_affinis","36.02339"," -78.97589"
"562","Drosophila_affinis","36.02300"," -78.97500"
"563","Drosophila_affinis","36.02339"," -78.97589"
"564","Drosophila_affinis","36.02339"," -78.97589"
"565","Drosophila_affinis","36.02339"," -78.97589"
"566","Drosophila_affinis","36.02339"," -78.97589"
"567","Drosophila_affinis","36.02339"," -78.97589"
"568","Drosophila_affinis","36.02339"," -78.97589"
"569","Drosophila_affinis","36.02339"," -78.97589"
"570","Drosophila_affinis","36.02300"," -78.97600"
"571","Drosophila_affinis","36.02300"," -78.97600"
"572","Drosophila_affinis","36.02300"," -78.97500"
"573","Drosophila_affinis","36.02300"," -78.97500"
"574","Drosophila_affinis","36.02300"," -78.97500"
"575","Drosophila_affinis","36.02300"," -78.97500"
"576","Drosophila_affinis","36.02300"," -78.97600"
"577","Drosophila_affinis","36.02300"," -78.97500"
"578","Drosophila_affinis","36.02300"," -78.97600"
"579","Drosophila_affinis","36.02340"," -78.97600"
"580","Drosophila_affinis","36.02339"," -78.97589"
"581","Drosophila_affinis","36.02340"," -78.97600"
"582","Drosophila_affinis","36.02300"," -78.97600"
"583","Drosophila_affinis","36.02300"," -78.97500"
"584","Drosophila_affinis","36.02300"," -78.97500"
"585","Drosophila_affinis","36.02300"," -78.97500"
"586","Drosophila_affinis","36.02300"," -78.97500"
"587","Drosophila_affinis","36.02300"," -78.97500"
"588","Drosophila_affinis","36.02339"," -78.97589"
"589","Drosophila_affinis","36.02300"," -78.97500"
"590","Drosophila_affinis","36.02300"," -78.97500"
"591","Drosophila_affinis","36.02339"," -78.97589"
"592","Drosophila_affinis","36.02339"," -78.97589"
"593","Drosophila_affinis","36.02339"," -78.97589"
"594","Drosophila_affinis","36.02339"," -78.97589"
"595","Drosophila_affinis","36.02339"," -78.97589"
"596","Drosophila_affinis","36.02339"," -78.97589"
"597","Drosophila_affinis","36.02300"," -78.97500"
"598","Drosophila_affinis","36.02339"," -78.97589"
"599","Drosophila_affinis","36.02339"," -78.97589"
"600","Drosophila_affinis","36.02339"," -78.97589"
"601","Drosophila_affinis","36.02339"," -78.97589"
"602","Drosophila_affinis","36.02300"," -78.97500"
"603","Drosophila_affinis","36.02339"," -78.97589"
"604","Drosophila_affinis","36.02339"," -78.97589"
"605","Drosophila_affinis","36.02339"," -78.97589"
"606","Drosophila_affinis","36.02339"," -78.97589"
"607","Drosophila_affinis","36.02300"," -78.97500"
"608","Drosophila_affinis","36.02300"," -78.97500"
"609","Drosophila_affinis","36.02300"," -78.97500"
"610","Drosophila_affinis","36.02300"," -78.97500"
"611","Drosophila_affinis","36.02340"," -78.97590"
"612","Drosophila_affinis","36.02330"," -78.97580"
"613","Drosophila_affinis","10.76300"," -85.33400"
"614","Drosophila_affinis","43.70300"," -79.40200"
"615","Drosophila_affinis","43.70300"," -79.40200"
"616","Drosophila_affinis","38.88790"," -77.01390"
"617","Drosophila_affinis","43.70300"," -79.40200"
"618","Drosophila_affinis","43.70300"," -79.40200"
"619","Drosophila_affinis","43.70300"," -79.40200"
"620","Drosophila_affinis","43.70300"," -79.40200"
"621","Drosophila_affinis","43.70300"," -79.40200"
"622","Drosophila_affinis","43.70300"," -79.40200"
"623","Drosophila_affinis","43.70300"," -79.40200"
"624","Drosophila_affinis","43.70300"," -79.40200"
"625","Drosophila_affinis","43.70300"," -79.40200"
"626","Drosophila_affinis","43.70300"," -79.40200"
"627","Drosophila_affinis","43.70300"," -79.40200"
"628","Drosophila_affinis","43.70300"," -79.40200"
"629","Drosophila_affinis","43.70300"," -79.40200"
"630","Drosophila_affinis","43.70300"," -79.40200"
"631","Drosophila_affinis","43.70300"," -79.40200"
"632","Drosophila_affinis","43.34740"," -80.18007"
"633","Drosophila_affinis","44.56340"," -76.55260"
"634","Drosophila_affinis","43.70300"," -79.40200"
"635","Drosophila_affinis","43.70300"," -79.40200"
"636","Drosophila_affinis","43.70300"," -79.40200"
"637","Drosophila_affinis","43.70300"," -79.40200"
"638","Drosophila_affinis","43.70300"," -79.40200"
"639","Drosophila_affinis","43.70300"," -79.40200"
"640","Drosophila_affinis","43.70300"," -79.40200"
"641","Drosophila_affinis","43.70300"," -79.40200"
"642","Drosophila_affinis","43.70300"," -79.40200"
"643","Drosophila_affinis","43.70300"," -79.40200"
"644","Drosophila_affinis","43.70300"," -79.40200"
"645","Drosophila_affinis","43.70300"," -79.40200"
"646","Drosophila_affinis","43.70300"," -79.40200"
"647","Drosophila_affinis","60.46309","-151.05827"
"648","Drosophila_affinis","43.56582"," -79.67030"
"649","Drosophila_affinis","38.89200"," -78.16700"
"650","Drosophila_affinis","38.89200"," -78.16700"
"651","Drosophila_affinis","38.89200"," -78.16700"
"652","Drosophila_affinis","38.89200"," -78.16700"
"653","Drosophila_affinis","38.89200"," -78.16700"
"654","Drosophila_affinis","38.89200"," -78.16700"
"655","Drosophila_affinis","38.89200"," -78.16700"
"656","Drosophila_affinis","38.89200"," -78.16700"
"657","Drosophila_affinis","38.89200"," -78.16700"
"658","Drosophila_affinis","38.89200"," -78.16700"
"659","Drosophila_affinis","38.89200"," -78.16700"
"660","Drosophila_affinis","38.89200"," -78.16700"
"661","Drosophila_affinis","38.89200"," -78.16700"
"662","Drosophila_affinis","38.89200"," -78.16700"
"663","Drosophila_affinis","38.89200"," -78.16700"
"664","Drosophila_affinis","38.89200"," -78.16700"
"665","Drosophila_affinis","38.89200"," -78.16700"
"666","Drosophila_affinis","38.89200"," -78.16700"
"667","Drosophila_affinis","38.89200"," -78.16700"
"668","Drosophila_affinis","38.89200"," -78.16700"
"669","Drosophila_affinis","38.89200"," -78.16700"
"670","Drosophila_affinis","38.89200"," -78.16700"
"671","Drosophila_affinis","38.89200"," -78.16700"
"672","Drosophila_affinis","38.89200"," -78.16700"
"673","Drosophila_affinis","38.89200"," -78.16700"
"674","Drosophila_affinis","38.89200"," -78.16700"
"675","Drosophila_affinis","38.89200"," -78.16700"
"676","Drosophila_affinis","38.89200"," -78.16700"
"677","Drosophila_affinis","38.89200"," -78.16700"
"678","Drosophila_affinis","38.89200"," -78.16700"
"679","Drosophila_affinis","38.89200"," -78.16700"
"680","Drosophila_affinis","38.89200"," -78.16700"
"681","Drosophila_affinis","38.89200"," -78.16700"
"682","Drosophila_affinis","38.89200"," -78.16700"
"683","Drosophila_affinis","38.89200"," -78.16700"
"684","Drosophila_affinis","38.89200"," -78.16700"
"685","Drosophila_affinis","38.89200"," -78.16700"
"686","Drosophila_affinis","38.89200"," -78.16700"
"687","Drosophila_affinis","38.89200"," -78.16700"
"688","Drosophila_affinis","38.89200"," -78.16700"
"689","Drosophila_affinis","38.89200"," -78.16700"
"690","Drosophila_affinis","38.89200"," -78.16700"
"691","Drosophila_affinis","38.89200"," -78.16700"
"692","Drosophila_affinis","38.89200"," -78.16700"
"693","Drosophila_affinis","38.89200"," -78.16700"
"694","Drosophila_affinis","38.89200"," -78.16700"
"695","Drosophila_affinis","38.89200"," -78.16700"
"696","Drosophila_affinis","38.89200"," -78.16700"
"697","Drosophila_affinis","38.89200"," -78.16700"
"698","Drosophila_affinis","38.89200"," -78.16700"
"699","Drosophila_affinis","38.89200"," -78.16700"
"700","Drosophila_affinis","38.89200"," -78.16700"
"701","Drosophila_affinis","38.89200"," -78.16700"
"702","Drosophila_affinis","38.89200"," -78.16700"
"703","Drosophila_affinis","38.89200"," -78.16700"
"704","Drosophila_affinis","38.89200"," -78.16700"
"705","Drosophila_affinis","38.89200"," -78.16700"
"706","Drosophila_affinis","38.89200"," -78.16700"
"707","Drosophila_affinis","38.89200"," -78.16700"
"708","Drosophila_affinis","38.89200"," -78.16700"
"709","Drosophila_affinis","38.89200"," -78.16700"
"710","Drosophila_affinis","38.89200"," -78.16700"
"711","Drosophila_affinis","38.89200"," -78.16700"
"712","Drosophila_affinis","38.89200"," -78.16700"
"713","Drosophila_affinis","38.89200"," -78.16700"
"714","Drosophila_affinis","38.89200"," -78.16700"
"715","Drosophila_affinis","38.89200"," -78.16700"
"716","Drosophila_affinis","43.73430"," -79.35820"
"717","Drosophila_affinis","43.73430"," -79.35820"
"718","Drosophila_affinis","43.73430"," -79.35820"
"719","Drosophila_affinis","42.94800"," -80.44200"
"720","Drosophila_affinis","42.94800"," -80.44200"
"721","Drosophila_affinis","42.94800"," -80.44200"
"722","Drosophila_affinis","43.37000"," -80.35000"
"723","Drosophila_affinis","43.37000"," -80.35000"
"724","Drosophila_affinis","43.37000"," -80.35000"
"725","Drosophila_affinis","43.37000"," -80.35000"
"726","Drosophila_affinis","43.37400"," -80.35400"
"727","Drosophila_affinis","43.37400"," -80.35400"
"728","Drosophila_affinis","43.37400"," -80.35400"
"729","Drosophila_affinis","37.93120"," -78.95070"
"730","Drosophila_affinis","43.37000"," -80.35000"
"731","Drosophila_affinis","43.37000"," -80.35000"
"732","Drosophila_affinis","43.37000"," -80.35000"
"733","Drosophila_affinis","42.95000"," -80.44000"
"734","Drosophila_affinis","43.73000"," -79.36000"
"735","Drosophila_affinis","42.95000"," -80.44000"
"736","Drosophila_affinis","43.37000"," -80.35000"
"737","Drosophila_affinis","43.73000"," -79.36000"
"738","Drosophila_affinis","43.73000"," -79.36000"
"739","Drosophila_affinis","42.95000"," -80.44000"
"740","Drosophila_affinis","43.37386"," -80.35400"
"741","Drosophila_affinis","43.37386"," -80.35400"
"742","Drosophila_affinis","43.37386"," -80.35400"
"743","Drosophila_affinis","43.37386"," -80.35400"
"744","Drosophila_affinis","43.37000"," -80.36000"
"745","Drosophila_affinis","43.37000"," -80.36000"
"746","Drosophila_affinis","43.37000"," -80.36000"
"747","Drosophila_affinis","43.37000"," -80.36000"
"748","Drosophila_affinis","43.37000"," -80.36000"
"749","Drosophila_affinis","43.37000"," -80.36000"
"750","Drosophila_affinis","43.37000"," -80.36000"
"751","Drosophila_affinis","43.37000"," -80.36000"
"752","Drosophila_affinis","43.37000"," -80.36000"
"753","Drosophila_affinis","43.37000"," -80.36000"
"754","Drosophila_affinis","43.37000"," -80.36000"
"755","Drosophila_affinis","43.37000"," -80.36000"
"756","Drosophila_affinis","43.37000"," -80.36000"
"757","Drosophila_affinis","43.37000"," -80.36000"
"758","Drosophila_affinis","43.37000"," -80.36000"
"759","Drosophila_affinis","44.31800"," -78.37200"
"760","Drosophila_affinis","43.37000"," -80.36400"
"761","Drosophila_affinis","43.37000"," -80.36400"
"762","Drosophila_affinis","43.37000"," -80.36400"
"763","Drosophila_affinis","43.37050"," -80.36410"
"764","Drosophila_affinis","43.37000"," -80.36400"
"765","Drosophila_affinis","43.37000"," -80.36400"
"766","Drosophila_affinis","43.37000"," -80.36400"
"767","Drosophila_affinis","43.37000"," -80.36400"
"768","Drosophila_affinis","43.37000"," -80.36400"
"769","Drosophila_affinis","43.37000"," -80.36400"
"770","Drosophila_affinis","43.37000"," -80.36400"
"771","Drosophila_affinis","43.37000"," -80.36400"
"772","Drosophila_affinis","43.37000"," -80.36400"
"773","Drosophila_affinis","43.37000"," -80.36400"
"774","Drosophila_affinis","43.37000"," -80.36400"
"775","Drosophila_affinis","15.48900"," -88.23600"
"776","Drosophila_affinis","43.37000"," -80.36000"
"777","Drosophila_affinis","43.37000"," -80.36000"
"778","Drosophila_affinis","43.37000"," -80.36000"
"779","Drosophila_affinis","43.37000"," -80.36000"
"780","Drosophila_affinis","43.37000"," -80.36000"
"781","Drosophila_affinis","43.37000"," -80.36000"
"782","Drosophila_affinis","43.37000"," -80.36000"
"783","Drosophila_affinis","43.37000"," -80.36000"
"784","Drosophila_affinis","43.37000"," -80.36000"
"785","Drosophila_affinis","43.37000"," -80.36000"
"786","Drosophila_affinis","43.37000"," -80.36000"
"787","Drosophila_affinis","43.37000"," -80.36000"
"788","Drosophila_affinis","43.37000"," -80.36000"
"789","Drosophila_affinis","43.37000"," -80.36000"
"790","Drosophila_affinis","43.37000"," -80.36000"
"791","Drosophila_affinis","43.37363"," -80.36524"
"792","Drosophila_affinis","43.37363"," -80.36524"
"793","Drosophila_affinis","43.37363"," -80.36524"
"794","Drosophila_affinis","43.37363"," -80.36524"
"795","Drosophila_affinis","43.37363"," -80.36524"
"796","Drosophila_affinis","43.37363"," -80.36524"
"797","Drosophila_affinis","43.37363"," -80.36524"
"798","Drosophila_affinis","43.37363"," -80.36524"
"799","Drosophila_affinis","43.37363"," -80.36524"
"800","Drosophila_affinis","43.37363"," -80.36524"
"801","Drosophila_affinis","43.37363"," -80.36524"
"802","Drosophila_affinis","43.37363"," -80.36524"
"803","Drosophila_affinis","43.37363"," -80.36524"
"804","Drosophila_affinis","43.37363"," -80.36524"
"805","Drosophila_affinis","43.37363"," -80.36524"
"806","Drosophila_affinis","43.37000"," -80.35000"
"807","Drosophila_affinis","44.35300"," -78.27800"
"808","Drosophila_affinis","44.25300"," -78.41500"
"809","Drosophila_affinis","43.37400"," -80.35400"
"810","Drosophila_affinis","15.48900"," -88.23600"
"811","Drosophila_affinis","15.48860"," -88.23600"
"812","Drosophila_affinis","60.75178","-135.12529"
"813","Drosophila_affinis","43.37000"," -80.35000"
"814","Drosophila_affinis","43.37386"," -80.35400"
"815","Drosophila_affinis","50.32700","-102.26600"
"816","Drosophila_affinis","63.59430","-135.89600"
"817","Drosophila_affinis","43.48000"," -79.61000"
"818","Drosophila_affinis","43.48900"," -79.61600"
"819","Drosophila_affinis","50.33000","-102.27000"
"820","Drosophila_affinis","63.59000","-135.90000"
"821","Drosophila_affinis","43.49000"," -79.62000"
"822","Drosophila_affinis","63.59000","-135.89000"
"823","Drosophila_affinis","42.94000"," -80.44000"
"824","Drosophila_affinis","43.73000"," -79.35000"
"825","Drosophila_affinis","43.73000"," -79.35000"
"826","Drosophila_affinis","43.73000"," -79.35000"
"827","Drosophila_affinis","50.32000","-102.26000"
"828","Drosophila_affinis","42.94000"," -80.44000"
"829","Drosophila_affinis","42.94000"," -80.44000"
"830","Drosophila_affinis","51.01000","-118.20000"
"831","Drosophila_affinis","43.89000"," -78.93000"
"832","Drosophila_affinis","43.29000"," -79.88000"
"833","Drosophila_affinis","43.29000"," -79.88000"
"834","Drosophila_affinis","43.29000"," -79.88000"
"835","Drosophila_affinis","44.11563"," -80.12777"
"836","Drosophila_affinis","42.30206"," -81.85306"
"837","Drosophila_affinis","42.30206"," -81.85306"
"838","Drosophila_affinis","42.30206"," -81.85306"
"839","Drosophila_affinis","42.60595"," -81.44243"
"840","Drosophila_affinis","42.60595"," -81.44243"
"841","Drosophila_affinis","42.60595"," -81.44243"
"842","Drosophila_affinis","43.29100"," -79.87700"
"843","Drosophila_affinis","43.29100"," -79.87700"
"844","Drosophila_affinis","43.29100"," -79.87700"
"845","Drosophila_affinis","43.88590"," -78.93400"
"846","Drosophila_affinis","65.27900","-126.83000"
"847","Drosophila_affinis","65.27900","-126.83000"
"848","Drosophila_affinis","65.27900","-126.83000"
"849","Drosophila_affinis","42.26278"," -83.07246"
"850","Drosophila_affinis","44.98862"," -81.24100"
"851","Drosophila_affinis","45.55000"," -73.56000"
"852","Drosophila_affinis","49.07000","-125.75000"
"853","Drosophila_affinis","49.04000","-125.68000"
"854","Drosophila_affinis","48.78000","-123.30000"
"855","Drosophila_affinis","49.04000","-125.68000"
"856","Drosophila_affinis","49.07000","-125.75000"
"857","Drosophila_affinis","49.07000","-125.75000"
"858","Drosophila_affinis","41.96000"," -82.52000"
"859","Drosophila_affinis","49.07000","-125.75000"
"860","Drosophila_affinis","41.96000"," -82.52000"
"861","Drosophila_affinis","49.04000","-125.68000"
"862","Drosophila_affinis","49.07000","-125.75000"
"863","Drosophila_affinis","49.07000","-125.75000"
"864","Drosophila_affinis","49.04000","-125.68000"
"865","Drosophila_affinis","41.96000"," -82.52000"
"866","Drosophila_affinis","43.82000"," -79.19000"
"867","Drosophila_affinis","49.04000","-125.68000"
"868","Drosophila_affinis","41.96000"," -82.52000"
"869","Drosophila_affinis","41.96000"," -82.52000"
"870","Drosophila_affinis","41.96000"," -82.52000"
"871","Drosophila_affinis","41.96000"," -82.52000"
"872","Drosophila_affinis","49.04000","-125.68000"
"873","Drosophila_affinis","49.07000","-125.75000"
"874","Drosophila_affinis","41.96000"," -82.52000"
"875","Drosophila_affinis","41.96000"," -82.52000"
"876","Drosophila_affinis","41.96000"," -82.52000"
"877","Drosophila_affinis","41.96000"," -82.52000"
"878","Drosophila_affinis","41.96000"," -82.52000"
"879","Drosophila_affinis","49.04000","-125.68000"
"880","Drosophila_affinis","41.96000"," -82.52000"
"881","Drosophila_affinis","41.96000"," -82.52000"
"882","Drosophila_affinis","41.96000"," -82.52000"
"883","Drosophila_affinis","43.82230"," -79.18970"
"884","Drosophila_affinis","48.76696","-123.27461"
"885","Drosophila_affinis","38.89200"," -78.16700"
"886","Drosophila_affinis","38.89200"," -78.16700"
"887","Drosophila_affinis","50.55200","   7.17000"
"888","Drosophila_affinis","60.59540","-134.95300"
"889","Drosophila_affinis","41.96000"," -82.53000"
"890","Drosophila_affinis","49.07000","-125.75000"
"891","Drosophila_affinis","41.96000"," -82.53000"
"892","Drosophila_affinis","41.96000"," -82.53000"
"893","Drosophila_affinis","49.04000","-125.68000"
"894","Drosophila_affinis","49.07000","-125.75000"
"895","Drosophila_affinis","49.07000","-125.75000"
"896","Drosophila_affinis","49.07000","-125.75000"
"897","Drosophila_affinis","41.96000"," -82.53000"
